slide_id,水用量（kg/m3）,水泥矿物组分_C3S（%）,水泥矿物组分_C2S（%）,水泥矿物组分_C3A（%）,水泥矿物组分_C4AF（%）,胶砂抗压_7d（MPa）,胶砂抗压_28d（MPa）,胶砂抗折3d（MPa）,胶砂抗折7d（MPa）,胶砂抗折_28d（MPa）,水化热_1d（J/g）,水化热_3d（J/g）,水化热_7d（J/g）,水泥用量（kg/m3）,FA化学组分_SiO2（%）,FA化学组分_Al2O3（%）,FA化学组分_Fe2O3（%）,FA化学组分_CaO（%）,粉煤灰用量（kg/m3）,砂表观密度（kg/m3）,砂用量（kg/m3）,石1坚固性（%）,石1压碎指标（%）,石1用量（kg/m3）,石2坚固性（%）,石2压碎指标（%）,石2用量（kg/m3）,石3坚固性（%）,石3压碎指标（%）,石3用量（kg/m3）,外加剂1用量（%）,外加剂2用量（%）,28d抗压强度
797,99,46.5193,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,132,42.8331,22.1861,12.71696667,5.9997,88,2640,708,0.2,7.8,687,0.1,6.8,687,0,0,0,0.43,0.008,30.7
798,100,46.5193,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,120,42.8331,22.1861,12.71696667,5.9997,80,2640,727,0.2,7.8,675,0.1,6.8,675,0,0,0,0.43,0.009,18.1
799,102,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,111,42.8331,22.1861,12.71696667,5.9997,74,2640,753,0.2,7.8,669,0.1,6.8,669,0,0,0,0.43,0.009,18.2
800,94,46.5193,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,118,42.8331,22.1861,12.71696667,5.9997,118,2640,682,0.2,7.8,692,0.1,6.8,692,0,0,0,0.43,0.013,25.5
801,96,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,107,42.8331,22.1861,12.71696667,5.9997,107,2640,701,0.2,7.8,680,0.1,6.8,680,0,0,0,0.43,0.012,20.1
802,97,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,97,42.8331,22.1861,12.71696667,5.9997,97,2640,736,0.2,7.8,684,0.1,6.8,684,0,0,0,0.43,0.011,18.9
803,99,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,90,42.8331,22.1861,12.71696667,5.9997,90,2640,753,0.2,7.8,670,0.1,6.8,670,0,0,0,0.43,0.012,15.4
804,91,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,91,42.8331,22.1861,12.71696667,5.9997,137,2640,677,0.2,7.8,687,0.1,6.8,687,0,0,0,0.43,0.013,15
805,93,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,83,42.8331,22.1861,12.71696667,5.9997,124,2640,710,0.2,7.8,689,0.1,6.8,689,0,0,0,0.43,0.013,15.5
806,93,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,74,42.8331,22.1861,12.71696667,5.9997,112,2640,737,0.2,7.8,685,0.1,6.8,685,0,0,0,0.43,0.013,15.5
807,94,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,68,42.8331,22.1861,12.71696667,5.9997,103,2640,767,0.2,7.8,682,0.1,6.8,682,0,0,0,0.43,0.013,11.4
808,125,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,417,0,0,0,0,0,2640,551,0.2,7.8,643,0.1,6.8,643,0,0,0,0.4,0.016,55.6
809,123,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,351,0,0,0,0,0,2640,597,0.2,7.8,664,0.1,6.8,664,0,0,0,0.4,0.014,49.4
810,117,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,282,0,0,0,0,0,2640,629,0.2,7.8,669,0.1,6.8,669,0,0,0,0.4,0.012,47.4
811,118,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,262,0,0,0,0,0,2640,649,0.2,7.8,659,0.1,6.8,659,0,0,0,0.4,0.013,40.5
812,119,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,238,0,0,0,0,0,2640,673,0.2,7.8,653,0.1,6.8,653,0,0,0,0.4,0.013,37.2
813,121,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,220,0,0,0,0,0,2640,698,0.2,7.8,648,0.1,6.8,648,0,0,0,0.4,0.011,27.3
814,111,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,296,42.8331,22.1861,12.71696667,5.9997,74,2640,577,0.2,7.8,673,0.1,6.8,673,0,0,0,0.4,0.017,58.1
815,112,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,256,42.8331,22.1861,12.71696667,5.9997,64,2640,599,0.2,7.8,667,0.1,6.8,667,0,0,0,0.4,0.016,44.8
816,105,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,210,42.8331,22.1861,12.71696667,5.9997,52,2640,627,0.2,7.8,698,0.1,6.8,698,0,0,0,0.4,0.015,41.1
817,108,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,192,42.8331,22.1861,12.71696667,5.9997,48,2640,658,0.2,7.8,668,0.1,6.8,668,0,0,0,0.4,0.015,33.1
818,108,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,252,42.8331,22.1861,12.71696667,5.9997,108,2640,575,0.2,7.8,671,0.1,6.8,671,0,0,0,0.4,0.017,51.4
819,104,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,208,42.8331,22.1861,12.71696667,5.9997,89,2640,617,0.2,7.8,687,0.1,6.8,687,0,0,0,0.4,0.014,44.8
820,102,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,179,42.8331,22.1861,12.71696667,5.9997,77,2640,625,0.2,7.8,695,0.1,6.8,695,0,0,0,0.4,0.017,39
821,102,32.2144,41.05858,1.6604,15.4616,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,159,42.8331,22.1861,12.71696667,5.9997,68,2640,655,0.2,7.8,696,0.1,6.8,696,0,0,0,0.4,0.016,27
822,103,32.2146,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,144,42.8331,22.1861,12.71696667,5.9997,62,2640,676,0.2,7.8,687,0.1,6.8,687,0,0,0,0.4,0.014,21.5
823,99,32.2146,41.05938,1.6604,15.4616,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,149,42.8331,22.1861,12.71696667,5.9997,99,2640,641,0.2,7.8,714,0.1,6.8,714,0,0,0,0.4,0.017,35.2
824,98,32.2146,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,131,42.8331,22.1861,12.71696667,5.9997,87,2640,658,0.2,7.8,700,0.1,6.8,700,0,0,0,0.4,0.016,24.2
825,100,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,120,42.8331,22.1861,12.71696667,5.9997,80,2640,687,0.2,7.8,698,0.1,6.8,698,0,0,0,0.4,0.014,26.2
826,102,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,111,42.8331,22.1861,12.71696667,5.9997,74,2640,709,0.2,7.8,688,0.1,6.8,688,0,0,0,0.4,0.016,18.8
827,97,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,121,42.8331,22.1861,12.71696667,5.9997,121,2640,656,0.2,7.8,697,0.1,6.8,697,0,0,0,0.4,0.016,31.7
828,96,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,107,42.8331,22.1861,12.71696667,5.9997,107,2640,687,0.2,7.8,697,0.1,6.8,697,0,0,0,0.4,0.016,27.1
829,98,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,98,42.8331,22.1861,12.71696667,5.9997,98,2640,712,0.2,7.8,691,0.1,6.8,691,0,0,0,0.4,0.015,21.6
830,101,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,92,42.8331,22.1861,12.71696667,5.9997,92,2640,734,0.2,7.8,682,0.1,6.8,682,0,0,0,0.4,0.016,15.8
831,129,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,430,0,0,0,0,0,2640,725,0.2,7.8,623,0.1,6.8,510,0,0,0,0.7,0.006,69.6
832,129,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,369,0,0,0,0,0,2640,758,0.2,7.8,625,0.1,6.8,512,0,0,0,0.7,0.003,56
833,126,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,315,0,0,0,0,0,2640,793,0.2,7.8,628,0.1,6.8,514,0,0,0,0.7,0.003,45.5
834,127,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,282,0,0,0,0,0,2640,815,0.2,7.8,619,0.1,6.8,507,0,0,0,0.7,0.003,42.5
835,124,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,248,0,0,0,0,0,2640,865,0.2,7.8,631,0.1,6.8,516,0,0,0,0.7,0.003,30.6
836,124,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,330,42.8331,22.1861,12.71696667,5.9997,83,2640,723,0.2,7.8,622,0.1,6.8,509,0,0,0,0.53,0.01,61
837,118,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,270,42.8331,22.1861,12.71696667,5.9997,67,2640,777,0.2,7.8,641,0.1,6.8,525,0,0,0,0.7,0.004,48.2
838,117,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,234,42.8331,22.1861,12.71696667,5.9997,58,2640,809,0.2,7.8,641,0.1,6.8,524,0,0,0,0.7,0.004,43.2
839,119,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,211,42.8331,22.1861,12.71696667,5.9997,53,2640,838,0.2,7.8,637,0.1,6.8,521,0,0,0,0.7,0.004,35.6
840,121,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,194,42.8331,22.1861,12.71696667,5.9997,48,2640,866,0.2,7.8,632,0.1,6.8,517,0,0,0,0.7,0.004,28.5
841,115,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,268,42.8331,22.1861,12.71696667,5.9997,115,2640,741,0.2,7.8,637,0.1,6.8,521,0,0,0,0.53,0.01,60.6
842,116,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,232,42.8331,22.1861,12.71696667,5.9997,99,2640,781,0.2,7.8,644,0.1,6.8,527,0,0,0,0.7,0.004,49.2
843,115,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,202,42.8331,22.1861,12.71696667,5.9997,86,2640,813,0.2,7.8,643,0.1,6.8,526,0,0,0,0.7,0.004,41.3
844,117,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,182,42.8331,22.1861,12.71696667,5.9997,78,2640,846,0.2,7.8,643,0.1,6.8,526,0,0,0,0.7,0.004,36.4
845,119,46.5123,29.0364,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,167,42.8331,22.1861,12.71696667,5.9997,71,2640,869,0.2,7.8,634,0.1,6.8,518,0,0,0,0.7,0.004,28.9
846,137,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,457,0,0,0,0,0,2640,706,0.2,7.8,608,0.1,6.8,497,0,0,0,0.55,0.011,70.5
847,128,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,366,0,0,0,0,0,2640,755,0.2,7.8,623,0.1,6.8,510,0,0,0,0.55,0.003,48.4
848,126,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,315,0,0,0,0,0,2640,796,0.2,7.8,630,0.1,6.8,515,0,0,0,0.55,0.002,53.6
849,128,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,284,0,0,0,0,0,2640,827,0.2,7.8,628,0.1,6.8,514,0,0,0,0.55,0.002,50.4
850,131,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,262,0,0,0,0,0,2640,844,0.2,7.8,615,0.1,6.8,503,0,0,0,0.55,0.002,44.3
851,134,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,358,42.8331,22.1861,12.71696667,5.9997,89,2640,709,0.2,7.8,610,0.1,6.8,499,0,0,0,0.55,0.012,68
852,125,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,286,42.8331,22.1861,12.71696667,5.9997,71,2640,768,0.2,7.8,634,0.1,6.8,518,0,0,0,0.55,0.005,54.3
853,123,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,246,42.8331,22.1861,12.71696667,5.9997,62,2640,802,0.2,7.8,635,0.1,6.8,520,0,0,0,0.55,0.003,49
854,125,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,222,42.8331,22.1861,12.71696667,5.9997,56,2640,817,0.2,7.8,621,0.1,6.8,508,0,0,0,0.55,0.003,43.4
855,125,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,200,42.8331,22.1861,12.71696667,5.9997,50,2640,852,0.2,7.8,621,0.1,6.8,508,0,0,0,0.55,0.003,35
856,125,32.2144,41.05858,1.6604,15.5186,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,292,42.8331,22.1861,12.71696667,5.9997,125,2640,726,0.2,7.8,624,0.1,6.8,511,0,0,0,0.7,0.008,64.3
857,123,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,246,42.8331,22.1861,12.71696667,5.9997,105,2640,768,0.2,7.8,634,0.1,6.8,518,0,0,0,0.55,0.005,55.7
858,121,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,211,42.8331,22.1861,12.71696667,5.9997,91,2640,808,0.2,7.8,639,0.1,6.8,523,0,0,0,0.55,0.003,49.1
859,123,32.1659,41.05938,1.6604,15.4412,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,121,42.8331,22.1861,12.71696667,5.9997,52,2640,873,0.2,7.8,663,0.1,6.8,542,0,0,0,0.55,0.003,41.6
860,124,32.2144,41.05858,1.6604,15.4614,19.1,48.9,2.8765,4.4,8.5,142.88,195,222,174,42.8331,22.1861,12.71696667,5.9997,74,2640,855,0.2,7.8,623,0.1,6.8,510,0,0,0,0.55,0.004,30.8
861,82,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,103,42.8331,22.1861,12.71696667,5.9997,103,2640,752,0.2,7.8,699,0.1,6.8,699,0,0,0,0.5,0.001,34.5
862,80,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,89,42.8331,22.1861,12.71696667,5.9997,89,2640,788,0.2,7.8,701,0.1,6.8,701,0,0,0,0.5,0.001,26.1
863,81,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,81,42.8331,22.1861,12.71696667,5.9997,81,2640,803,0.2,7.8,684,0.1,6.8,684,0,0,0,0.5,0.001,24.4
864,82,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,82,42.8331,22.1861,12.71696667,5.9997,123,2640,754,0.2,7.8,700,0.1,6.8,700,0,0,0,0.5,0.001,28.6
865,79,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,70,42.8331,22.1861,12.71696667,5.9997,106,2640,791,0.2,7.8,703,0.1,6.8,703,0,0,0,0.5,0.001,23.5
866,78,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,62,42.8331,22.1861,12.71696667,5.9997,94,2640,819,0.2,7.8,698,0.1,6.8,698,0,0,0,0.5,0.001,21.4
867,81,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,61,42.8331,22.1861,12.71696667,5.9997,141,2640,752,0.2,7.8,698,0.1,6.8,698,0,0,0,0.5,0.001,21.1
868,78,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,52,42.8331,22.1861,12.71696667,5.9997,121,2640,797,0.2,7.8,708,0.1,6.8,708,0,0,0,0.5,0.001,18.3
869,77,46.5193,29.0396,1.6098,15.281,25.8,47.3,4.3,5.6,8.2,135.61,210,227,46,42.8331,22.1861,12.71696667,5.9997,108,2640,818,0.2,7.8,696,0.1,6.8,696,0,0,0,0.5,0.001,16.7
870,183,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,381,0,0,0,0,0,2640,1222,0.2,7.8,524,0,0,0,0,0,0,0.6,0,49.2
871,186,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,423,0,0,0,0,0,2640,1139,0.2,7.8,488,0,0,0,0,0,0,0.6,0,50.4
872,187,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,468,0,0,0,0,0,2640,1148,0.2,7.8,492,0,0,0,0,0,0,0.6,0,56.9
873,180,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,300,42.8331,22.1861,12.71696667,5.9997,75,2640,1170,0.2,7.8,502,0,0,0,0,0,0,0.6,0,35.8
874,181,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,329,42.8331,22.1861,12.71696667,5.9997,82,2640,1146,0.2,7.8,491,0,0,0,0,0,0,0.6,0,40.5
875,182,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,364,42.8331,22.1861,12.71696667,5.9997,91,2640,1132,0.2,7.8,485,0,0,0,0,0,0,0.6,0,47.2
876,175,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,255,42.8331,22.1861,12.71696667,5.9997,109,2640,1212,0.2,7.8,520,0,0,0,0,0,0,0.6,0,30.9
877,176,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,280,42.8331,22.1861,12.71696667,5.9997,120,2640,1169,0.2,7.8,501,0,0,0,0,0,0,0.6,0,35.4
878,177,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,310,42.8331,22.1861,12.71696667,5.9997,133,2640,1151,0.2,7.8,493,0,0,0,0,0,0,0.6,0,42.3
879,183,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,381,0,0,0,0,0,2640,1222,0.2,7.8,524,0,0,0,0,0,0,0.6,5,51.2
880,186,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,423,0,0,0,0,0,2640,1139,0.2,7.8,488,0,0,0,0,0,0,0.6,5,55.8
881,187,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,468,0,0,0,0,0,2640,1148,0.2,7.8,492,0,0,0,0,0,0,0.6,5,57.1
882,180,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,300,42.8331,22.1861,12.71696667,5.9997,75,2640,1170,0.2,7.8,502,0,0,0,0,0,0,0.6,5,40.1
883,181,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,329,42.8331,22.1861,12.71696667,5.9997,82,2640,1146,0.2,7.8,491,0,0,0,0,0,0,0.6,5,43.8
884,182,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,364,42.8331,22.1861,12.71696667,5.9997,91,2640,1132,0.2,7.8,485,0,0,0,0,0,0,0.6,5,49.9
885,175,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,255,42.8331,22.1861,12.71696667,5.9997,109,2640,1212,0.2,7.8,520,0,0,0,0,0,0,0.6,5,34.4
886,176,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,280,42.8331,22.1861,12.71696667,5.9997,120,2640,1169,0.2,7.8,501,0,0,0,0,0,0,0.6,5,40.6
887,177,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,310,42.8331,22.1861,12.71696667,5.9997,133,2640,1151,0.2,7.8,493,0,0,0,0,0,0,0.6,5,42.4
888,106,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,212,53.2331,22.4454,12.65516667,2.621,53,2640,691,0.04,1.6,735,0.02,3.558,735,0,0,0,0.5,0.008,42.5
889,107,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,245,53.2331,22.4454,12.65516667,2.621,61,2640,666,0.04,1.6,741,0.02,3.558,741,0,0,0,0.5,0.011,52.9
890,112,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,298,53.2331,22.4454,12.65516667,2.621,75,2640,624,0.04,1.6,728,0.02,3.558,728,0,0,0,0.5,0.025,59.5
891,107,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,214,53.2331,22.4454,12.65516667,2.621,54,2640,649,0.2,7.8,689,0.1,6.8,689,0,0,0,0.5,0.008,42.1
892,110,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,251,53.2331,22.4454,12.65516667,2.621,63,2640,621,0.2,7.8,691,0.1,6.8,691,0,0,0,0.5,0.02,50.5
893,117,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,312,53.2331,22.4454,12.65516667,2.621,78,2640,580,0.2,7.8,677,0.1,6.8,677,0,0,0,0.5,0.035,54.9
894,120,46.5123,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,240,53.2331,22.4454,12.65516667,2.621,60,2640,882,0.03,1.9,819,0.1,3.55,819,0,0,0,0.5,0.008,43.1
895,122,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,279,53.2331,22.4454,12.65516667,2.621,70,2640,836,0.03,1.9,811,0.1,3.55,811,0,0,0,0.5,0.02,47.1
896,127,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,339,53.2331,22.4454,12.65516667,2.621,85,2640,785,0.03,1.9,797,0.1,3.55,797,0,0,0,0.5,0.028,62.7
897,117,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,312,53.2331,22.4454,12.65516667,2.621,78,2640,580,0.2,7.8,677,0.1,6.8,677,0,0,0,0.5,0.035,65.3
898,115,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,307,53.2331,22.4454,12.65516667,2.621,77,2900,634,0.04,1.6,740,0.02,3.558,740,0,0,0,0.5,0.03,70.1
899,124,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,331,53.2331,22.4454,12.65516667,2.621,83,2640,793,0.03,1.9,805,0.1,3.55,805,0,0,0,0.5,0.027,74
900,112,46.5076,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,299,53.2331,22.4454,12.65516667,2.621,75,2640,768,0.04,1.6,896,0.02,3.558,896,0,0,0,0.5,0.025,64.4
901,148,46.5214,29.0364,1.6098,15.2808,25.8,47.3,4.3,5.6,8.2,135.61,210,227,395,53.2331,22.4454,12.65516667,2.621,99,2640,774,0.03,1.9,718,0.1,3.55,718,0,0,0,0.6,0.023,76
902,114,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,277,53.87,19.04,13.89,6.02,49,2660,582,0,7.468,679,0,7,679,0,0,0,0.5,0.013,38.7
903,112,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,238,53.87,19.04,13.89,6.02,42,2660,616,0,7.468,686,0,7,686,0,0,0,0.5,0.013,33.1
904,110,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,208,53.87,19.04,13.89,6.02,37,2660,649,0,7.468,690,0,7,690,0,0,0,0.5,0.013,30.9
905,109,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,185,53.87,19.04,13.89,6.02,33,2660,678,0,7.468,688,0,7,688,0,0,0,0.5,0.013,20.9
906,110,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,193,53.87,19.04,13.89,6.02,83,2660,614,0,7.468,683,0,7,683,0,0,0,0.5,0.013,29.9
907,108,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,168,53.87,19.04,13.89,6.02,72,2660,645,0,7.468,686,0,7,686,0,0,0,0.5,0.013,23.6
908,107,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,150,53.87,19.04,13.89,6.02,64,2660,677,0,7.468,687,0,7,687,0,0,0,0.5,0.013,20.9
909,109,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,139,53.87,19.04,13.89,6.02,59,2660,708,0,7.468,687,0,7,687,0,0,0,0.5,0.013,17.1
910,106,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,130,53.87,19.04,13.89,6.02,106,2660,647,0,7.468,687,0,7,687,0,0,0,0.5,0.014,21.4
911,105,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,116,53.87,19.04,13.89,6.02,95,2660,676,0,7.468,687,0,7,687,0,0,0,0.5,0.014,18.2
912,106,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,106,53.87,19.04,13.89,6.02,87,2660,715,0,7.468,694,0,7,694,0,0,0,0.5,0.014,15
913,109,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,100,53.87,19.04,13.89,6.02,82,2660,723,0,7.468,671,0,7,671,0,0,0,0.5,0.014,11.4
914,106,51.17,21.81,3.39,16.47,23.4,51,3.7,4.7,7.8,141.51,219,246,257,53.87,19.04,13.89,6.02,45,2660,480,1.226,4.863,803,1.2514,4.943,803,0,0,0,0.3,0.014,35.9
